snp.dists.0.8.2,ST1,variable,ST2,value
SGV072,654,SGV036,654,13
SGV073,654,SGV036,654,12
SGV075,654,SGV036,654,10
SGV077,654,SGV036,654,11
SGV078,654,SGV036,654,10
SGV079,654,SGV036,654,19
SGV080,654,SGV036,654,13
SGV081,0,SGV036,654,6
SGV082,0,SGV036,654,6
SGV002,516,SGV037,654,28412
SGV003,516,SGV037,654,28409
SGV004,654,SGV037,654,103
SGV005,516,SGV037,654,28288
SGV006,516,SGV037,654,29049
SGV007,516,SGV037,654,26309
SGV008,516,SGV037,654,28406
SGV009,516,SGV037,654,28009
SGV010,516,SGV037,654,28405
SGV011,516,SGV037,654,28303
SGV012,516,SGV037,654,26393
SGV013,516,SGV037,654,28381
SGV014,516,SGV037,654,26393
SGV016,516,SGV037,654,28082
SGV017,516,SGV037,654,28455
SGV018,2227,SGV037,654,293
SGV019,516,SGV037,654,28387
SGV020,516,SGV037,654,26176
SGV021,654,SGV037,654,3
SGV022,654,SGV037,654,15
SGV023,654,SGV037,654,15
SGV025,654,SGV037,654,3
SGV026,654,SGV037,654,5
SGV027,0,SGV037,654,15
SGV028,654,SGV037,654,15
SGV029,654,SGV037,654,4
SGV030,654,SGV037,654,8
SGV031,654,SGV037,654,15
SGV032,654,SGV037,654,17
SGV033,654,SGV037,654,7
SGV034,654,SGV037,654,18
SGV035,654,SGV037,654,3
SGV036,654,SGV037,654,5
SGV037,654,SGV037,654,0
SGV038,654,SGV037,654,18
SGV039,654,SGV037,654,4
SGV040,654,SGV037,654,18
SGV041,654,SGV037,654,6
SGV042,654,SGV037,654,16
SGV043,654,SGV037,654,9
SGV044,654,SGV037,654,7
SGV045,654,SGV037,654,19
SGV046,654,SGV037,654,17
SGV047,654,SGV037,654,7
SGV048,654,SGV037,654,16
SGV049,654,SGV037,654,17
SGV050,654,SGV037,654,15
SGV051,654,SGV037,654,20
SGV052,654,SGV037,654,14
SGV053,654,SGV037,654,15
SGV054,654,SGV037,654,5
SGV055,654,SGV037,654,15
SGV056,654,SGV037,654,16
SGV057,654,SGV037,654,14
SGV058,654,SGV037,654,14
SGV059,654,SGV037,654,12
SGV060,654,SGV037,654,23
SGV061,654,SGV037,654,21
SGV062,654,SGV037,654,12
SGV063,654,SGV037,654,6
SGV064,654,SGV037,654,19
SGV065,654,SGV037,654,16
SGV066,654,SGV037,654,7
SGV067,654,SGV037,654,18
SGV068,654,SGV037,654,8
SGV069,654,SGV037,654,20
SGV070,654,SGV037,654,15
SGV071,654,SGV037,654,8
SGV072,654,SGV037,654,16
SGV073,654,SGV037,654,15
SGV075,654,SGV037,654,13
SGV077,654,SGV037,654,14
SGV078,654,SGV037,654,13
SGV079,654,SGV037,654,22
SGV080,654,SGV037,654,16
SGV081,0,SGV037,654,9
SGV082,0,SGV037,654,7
SGV002,516,SGV038,654,28412
SGV003,516,SGV038,654,28409
SGV004,654,SGV038,654,103
SGV005,516,SGV038,654,28288
SGV006,516,SGV038,654,29050
SGV007,516,SGV038,654,26308
SGV008,516,SGV038,654,28406
SGV009,516,SGV038,654,28010
SGV010,516,SGV038,654,28405
SGV011,516,SGV038,654,28304
SGV012,516,SGV038,654,26392
SGV013,516,SGV038,654,28381
SGV014,516,SGV038,654,26392
SGV016,516,SGV038,654,28083
SGV017,516,SGV038,654,28455
SGV018,2227,SGV038,654,292
SGV019,516,SGV038,654,28387
SGV020,516,SGV038,654,26176
SGV021,654,SGV038,654,15
SGV022,654,SGV038,654,17
SGV023,654,SGV038,654,3
SGV025,654,SGV038,654,15
SGV026,654,SGV038,654,15
SGV027,0,SGV038,654,3
SGV028,654,SGV038,654,9
SGV029,654,SGV038,654,16
SGV030,654,SGV038,654,19
SGV031,654,SGV038,654,7
SGV032,654,SGV038,654,9
SGV033,654,SGV038,654,19
SGV034,654,SGV038,654,12
SGV035,654,SGV038,654,15
SGV036,654,SGV038,654,15
SGV037,654,SGV038,654,18
SGV038,654,SGV038,654,0
SGV039,654,SGV038,654,14
SGV040,654,SGV038,654,12
SGV041,654,SGV038,654,18
SGV042,654,SGV038,654,18
SGV043,654,SGV038,654,21
SGV044,654,SGV038,654,19
SGV045,654,SGV038,654,13
SGV046,654,SGV038,654,19
SGV047,654,SGV038,654,23
SGV048,654,SGV038,654,19
SGV049,654,SGV038,654,11
SGV050,654,SGV038,654,17
SGV051,654,SGV038,654,12
SGV052,654,SGV038,654,16
SGV053,654,SGV038,654,17
SGV054,654,SGV038,654,15
SGV055,654,SGV038,654,18
SGV056,654,SGV038,654,18
SGV057,654,SGV038,654,16
SGV058,654,SGV038,654,16
SGV059,654,SGV038,654,14
SGV060,654,SGV038,654,17
SGV061,654,SGV038,654,23
SGV062,654,SGV038,654,16
SGV063,654,SGV038,654,18
SGV064,654,SGV038,654,11
SGV065,654,SGV038,654,18
SGV066,654,SGV038,654,19
SGV067,654,SGV038,654,20
SGV068,654,SGV038,654,24
SGV069,654,SGV038,654,12
SGV070,654,SGV038,654,17
SGV071,654,SGV038,654,10
SGV072,654,SGV038,654,10
SGV073,654,SGV038,654,17
SGV075,654,SGV038,654,15
SGV077,654,SGV038,654,16
SGV078,654,SGV038,654,15
SGV079,654,SGV038,654,14
SGV080,654,SGV038,654,18
SGV081,0,SGV038,654,10
SGV082,0,SGV038,654,18
SGV002,516,SGV039,654,28409
SGV003,516,SGV039,654,28406
SGV004,654,SGV039,654,99
SGV005,516,SGV039,654,28285
SGV006,516,SGV039,654,29047
SGV007,516,SGV039,654,26306
SGV008,516,SGV039,654,28403
SGV009,516,SGV039,654,28007
SGV010,516,SGV039,654,28402
SGV011,516,SGV039,654,28301
SGV012,516,SGV039,654,26390
SGV013,516,SGV039,654,28378
SGV014,516,SGV039,654,26390
SGV016,516,SGV039,654,28079
SGV017,516,SGV039,654,28452
SGV018,2227,SGV039,654,289
SGV019,516,SGV039,654,28384
SGV020,516,SGV039,654,26173
SGV021,654,SGV039,654,1
SGV022,654,SGV039,654,11
SGV023,654,SGV039,654,11
SGV025,654,SGV039,654,1
SGV026,654,SGV039,654,1
SGV027,0,SGV039,654,11
SGV028,654,SGV039,654,11
SGV029,654,SGV039,654,2
SGV030,654,SGV039,654,6
SGV031,654,SGV039,654,11
SGV032,654,SGV039,654,13
SGV033,654,SGV039,654,5
SGV034,654,SGV039,654,14
SGV035,654,SGV039,654,1
SGV036,654,SGV039,654,1
SGV037,654,SGV039,654,4
SGV038,654,SGV039,654,14
SGV039,654,SGV039,654,0
SGV040,654,SGV039,654,14
SGV041,654,SGV039,654,4
SGV042,654,SGV039,654,12
SGV043,654,SGV039,654,7
SGV044,654,SGV039,654,5
SGV045,654,SGV039,654,15
SGV046,654,SGV039,654,13
SGV047,654,SGV039,654,9
SGV048,654,SGV039,654,12
SGV049,654,SGV039,654,13
SGV050,654,SGV039,654,11
SGV051,654,SGV039,654,16
SGV052,654,SGV039,654,10
SGV053,654,SGV039,654,11
SGV054,654,SGV039,654,1
SGV055,654,SGV039,654,11
SGV056,654,SGV039,654,12
SGV057,654,SGV039,654,10
SGV058,654,SGV039,654,10
SGV059,654,SGV039,654,8
SGV060,654,SGV039,654,19
SGV061,654,SGV039,654,17
SGV062,654,SGV039,654,8
SGV063,654,SGV039,654,4
SGV064,654,SGV039,654,15
SGV065,654,SGV039,654,12
SGV066,654,SGV039,654,5
SGV067,654,SGV039,654,14
SGV068,654,SGV039,654,10
SGV069,654,SGV039,654,16
SGV070,654,SGV039,654,11
SGV071,654,SGV039,654,4
SGV072,654,SGV039,654,12
SGV073,654,SGV039,654,11
SGV075,654,SGV039,654,9
SGV077,654,SGV039,654,10
SGV078,654,SGV039,654,9
SGV079,654,SGV039,654,18
SGV080,654,SGV039,654,12
SGV081,0,SGV039,654,5
SGV082,0,SGV039,654,5
SGV002,516,SGV040,654,28414
SGV003,516,SGV040,654,28411
SGV004,654,SGV040,654,105
SGV005,516,SGV040,654,28290
SGV006,516,SGV040,654,29051
SGV007,516,SGV040,654,26311
SGV008,516,SGV040,654,28408
SGV009,516,SGV040,654,28010
SGV010,516,SGV040,654,28407
SGV011,516,SGV040,654,28304
SGV012,516,SGV040,654,26395
SGV013,516,SGV040,654,28383
SGV014,516,SGV040,654,26394
SGV016,516,SGV040,654,28084
SGV017,516,SGV040,654,28457
SGV018,2227,SGV040,654,294
SGV019,516,SGV040,654,28389
SGV020,516,SGV040,654,26178
SGV021,654,SGV040,654,15
SGV022,654,SGV040,654,19
SGV023,654,SGV040,654,9
SGV025,654,SGV040,654,15
SGV026,654,SGV040,654,15
SGV027,0,SGV040,654,9
SGV028,654,SGV040,654,11
SGV029,654,SGV040,654,16
SGV030,654,SGV040,654,19
SGV031,654,SGV040,654,7
SGV032,654,SGV040,654,9
SGV033,654,SGV040,654,19
SGV034,654,SGV040,654,14
SGV035,654,SGV040,654,15
SGV036,654,SGV040,654,15
SGV037,654,SGV040,654,18
SGV038,654,SGV040,654,12
SGV039,654,SGV040,654,14
SGV040,654,SGV040,654,0
SGV041,654,SGV040,654,18
SGV042,654,SGV040,654,20
SGV043,654,SGV040,654,21
SGV044,654,SGV040,654,19
SGV045,654,SGV040,654,15
SGV046,654,SGV040,654,21
SGV047,654,SGV040,654,23
SGV048,654,SGV040,654,20
SGV049,654,SGV040,654,13
SGV050,654,SGV040,654,19
SGV051,654,SGV040,654,10
SGV052,654,SGV040,654,18
SGV053,654,SGV040,654,19
SGV054,654,SGV040,654,15
SGV055,654,SGV040,654,19
SGV056,654,SGV040,654,20
SGV057,654,SGV040,654,18
SGV058,654,SGV040,654,18
SGV059,654,SGV040,654,16
SGV060,654,SGV040,654,19
SGV061,654,SGV040,654,25
SGV062,654,SGV040,654,16
SGV063,654,SGV040,654,18
SGV064,654,SGV040,654,9
SGV065,654,SGV040,654,20
SGV066,654,SGV040,654,19
SGV067,654,SGV040,654,22
SGV068,654,SGV040,654,24
SGV069,654,SGV040,654,12
SGV070,654,SGV040,654,19
SGV071,654,SGV040,654,12
SGV072,654,SGV040,654,12
SGV073,654,SGV040,654,19
SGV075,654,SGV040,654,17
SGV077,654,SGV040,654,18
SGV078,654,SGV040,654,17
SGV079,654,SGV040,654,12
SGV080,654,SGV040,654,20
SGV081,0,SGV040,654,9
SGV082,0,SGV040,654,19
SGV002,516,SGV041,654,28413
SGV003,516,SGV041,654,28410
SGV004,654,SGV041,654,103
SGV005,516,SGV041,654,28289
SGV006,516,SGV041,654,29050
SGV007,516,SGV041,654,26309
SGV008,516,SGV041,654,28407
SGV009,516,SGV041,654,28010
SGV010,516,SGV041,654,28406
SGV011,516,SGV041,654,28304
SGV012,516,SGV041,654,26393
SGV013,516,SGV041,654,28382
SGV014,516,SGV041,654,26393
SGV016,516,SGV041,654,28083
SGV017,516,SGV041,654,28456
SGV018,2227,SGV041,654,293
SGV019,516,SGV041,654,28388
SGV020,516,SGV041,654,26176
SGV021,654,SGV041,654,3
SGV022,654,SGV041,654,15
SGV023,654,SGV041,654,15
SGV025,654,SGV041,654,3
SGV026,654,SGV041,654,5
SGV027,0,SGV041,654,15
SGV028,654,SGV041,654,15
SGV029,654,SGV041,654,4
SGV030,654,SGV041,654,6
SGV031,654,SGV041,654,15
SGV032,654,SGV041,654,17
SGV033,654,SGV041,654,7
SGV034,654,SGV041,654,18
SGV035,654,SGV041,654,5
SGV036,654,SGV041,654,5
SGV037,654,SGV041,654,6
SGV038,654,SGV041,654,18
SGV039,654,SGV041,654,4
SGV040,654,SGV041,654,18
SGV041,654,SGV041,654,0
SGV042,654,SGV041,654,16
SGV043,654,SGV041,654,9
SGV044,654,SGV041,654,5
SGV045,654,SGV041,654,19
SGV046,654,SGV041,654,17
SGV047,654,SGV041,654,11
SGV048,654,SGV041,654,16
SGV049,654,SGV041,654,17
SGV050,654,SGV041,654,15
SGV051,654,SGV041,654,20
SGV052,654,SGV041,654,14
SGV053,654,SGV041,654,15
SGV054,654,SGV041,654,5
SGV055,654,SGV041,654,15
SGV056,654,SGV041,654,16
SGV057,654,SGV041,654,14
SGV058,654,SGV041,654,14
SGV059,654,SGV041,654,12
SGV060,654,SGV041,654,23
SGV061,654,SGV041,654,21
SGV062,654,SGV041,654,12
SGV063,654,SGV041,654,6
SGV064,654,SGV041,654,19
SGV065,654,SGV041,654,16
SGV066,654,SGV041,654,7
SGV067,654,SGV041,654,18
SGV068,654,SGV041,654,12
SGV069,654,SGV041,654,20
SGV070,654,SGV041,654,15
SGV071,654,SGV041,654,8
SGV072,654,SGV041,654,16
SGV073,654,SGV041,654,15
SGV075,654,SGV041,654,13
SGV077,654,SGV041,654,14
SGV078,654,SGV041,654,13
SGV079,654,SGV041,654,22
SGV080,654,SGV041,654,16
SGV081,0,SGV041,654,9
SGV082,0,SGV041,654,7
SGV002,516,SGV042,654,28411
SGV003,516,SGV042,654,28408
SGV004,654,SGV042,654,103
SGV005,516,SGV042,654,28287
SGV006,516,SGV042,654,29050
SGV007,516,SGV042,654,26307
SGV008,516,SGV042,654,28405
SGV009,516,SGV042,654,28009
SGV010,516,SGV042,654,28404
SGV011,516,SGV042,654,28303
SGV012,516,SGV042,654,26391
SGV013,516,SGV042,654,28380
SGV014,516,SGV042,654,26391
SGV016,516,SGV042,654,28082
SGV017,516,SGV042,654,28454
SGV018,2227,SGV042,654,293
SGV019,516,SGV042,654,28386
SGV020,516,SGV042,654,26175
SGV021,654,SGV042,654,13
SGV022,654,SGV042,654,15
SGV023,654,SGV042,654,15
SGV025,654,SGV042,654,13
SGV026,654,SGV042,654,13
SGV027,0,SGV042,654,12
SGV028,654,SGV042,654,15
SGV029,654,SGV042,654,13
SGV030,654,SGV042,654,18
SGV031,654,SGV042,654,15
SGV032,654,SGV042,654,17
SGV033,654,SGV042,654,17
SGV034,654,SGV042,654,18
SGV035,654,SGV042,654,13
SGV036,654,SGV042,654,13
SGV037,654,SGV042,654,16
SGV038,654,SGV042,654,18
SGV039,654,SGV042,654,12
SGV040,654,SGV042,654,20
SGV041,654,SGV042,654,16
SGV042,654,SGV042,654,0
SGV043,654,SGV042,654,19
SGV044,654,SGV042,654,17
SGV045,654,SGV042,654,19
SGV046,654,SGV042,654,17
SGV047,654,SGV042,654,21
SGV048,654,SGV042,654,17
SGV049,654,SGV042,654,17
SGV050,654,SGV042,654,15
SGV051,654,SGV042,654,20
SGV052,654,SGV042,654,14
SGV053,654,SGV042,654,15
SGV054,654,SGV042,654,13
SGV055,654,SGV042,654,16
SGV056,654,SGV042,654,16
SGV057,654,SGV042,654,14
SGV058,654,SGV042,654,14
SGV059,654,SGV042,654,12
SGV060,654,SGV042,654,23
SGV061,654,SGV042,654,9
SGV062,654,SGV042,654,14
SGV063,654,SGV042,654,16
SGV064,654,SGV042,654,19
SGV065,654,SGV042,654,4
SGV066,654,SGV042,654,17
SGV067,654,SGV042,654,18
SGV068,654,SGV042,654,22
SGV069,654,SGV042,654,20
SGV070,654,SGV042,654,15
SGV071,654,SGV042,654,8
SGV072,654,SGV042,654,16
SGV073,654,SGV042,654,15
SGV075,654,SGV042,654,13
SGV077,654,SGV042,654,14
SGV078,654,SGV042,654,13
SGV079,654,SGV042,654,22
SGV080,654,SGV042,654,16
SGV081,0,SGV042,654,10
SGV082,0,SGV042,654,15
SGV002,516,SGV043,654,28415
SGV003,516,SGV043,654,28412
SGV004,654,SGV043,654,106
SGV005,516,SGV043,654,28291
SGV006,516,SGV043,654,29053
SGV007,516,SGV043,654,26311
SGV008,516,SGV043,654,28409
SGV009,516,SGV043,654,28012
SGV010,516,SGV043,654,28408
SGV011,516,SGV043,654,28306
SGV012,516,SGV043,654,26395
SGV013,516,SGV043,654,28384
SGV014,516,SGV043,654,26395
SGV016,516,SGV043,654,28085
SGV017,516,SGV043,654,28458
SGV018,2227,SGV043,654,296
SGV019,516,SGV043,654,28390
SGV020,516,SGV043,654,26178
SGV021,654,SGV043,654,6
SGV022,654,SGV043,654,18
SGV023,654,SGV043,654,18
SGV025,654,SGV043,654,6
SGV026,654,SGV043,654,8
SGV027,0,SGV043,654,18
SGV028,654,SGV043,654,18
SGV029,654,SGV043,654,7
SGV030,654,SGV043,654,11
SGV031,654,SGV043,654,18
SGV032,654,SGV043,654,20
SGV033,654,SGV043,654,10
SGV034,654,SGV043,654,21
SGV035,654,SGV043,654,8
SGV036,654,SGV043,654,8
SGV037,654,SGV043,654,9
SGV038,654,SGV043,654,21
SGV039,654,SGV043,654,7
SGV040,654,SGV043,654,21
SGV041,654,SGV043,654,9
SGV042,654,SGV043,654,19
SGV043,654,SGV043,654,0
SGV044,654,SGV043,654,10
SGV045,654,SGV043,654,22
SGV046,654,SGV043,654,20
SGV047,654,SGV043,654,14
SGV048,654,SGV043,654,19
SGV049,654,SGV043,654,20
SGV050,654,SGV043,654,18
SGV051,654,SGV043,654,23
SGV052,654,SGV043,654,17
SGV053,654,SGV043,654,18
SGV054,654,SGV043,654,8
SGV055,654,SGV043,654,18
SGV056,654,SGV043,654,19
SGV057,654,SGV043,654,17
SGV058,654,SGV043,654,17
SGV059,654,SGV043,654,15
SGV060,654,SGV043,654,26
SGV061,654,SGV043,654,24
SGV062,654,SGV043,654,15
SGV063,654,SGV043,654,9
SGV064,654,SGV043,654,22
SGV065,654,SGV043,654,19
SGV066,654,SGV043,654,8
SGV067,654,SGV043,654,21
SGV068,654,SGV043,654,15
SGV069,654,SGV043,654,23
SGV070,654,SGV043,654,18
SGV071,654,SGV043,654,11
SGV072,654,SGV043,654,19
SGV073,654,SGV043,654,18
SGV075,654,SGV043,654,16
SGV077,654,SGV043,654,17
SGV078,654,SGV043,654,16
SGV079,654,SGV043,654,25
SGV080,654,SGV043,654,19
SGV081,0,SGV043,654,12
SGV082,0,SGV043,654,8
SGV002,516,SGV044,654,28413
SGV003,516,SGV044,654,28410
SGV004,654,SGV044,654,104
SGV005,516,SGV044,654,28289
SGV006,516,SGV044,654,29050
SGV007,516,SGV044,654,26310
SGV008,516,SGV044,654,28407
SGV009,516,SGV044,654,28010
SGV010,516,SGV044,654,28406
SGV011,516,SGV044,654,28304
SGV012,516,SGV044,654,26394
SGV013,516,SGV044,654,28382
SGV014,516,SGV044,654,26394
SGV016,516,SGV044,654,28083
SGV017,516,SGV044,654,28456
SGV018,2227,SGV044,654,294
SGV019,516,SGV044,654,28388
SGV020,516,SGV044,654,26177
SGV021,654,SGV044,654,4
SGV022,654,SGV044,654,16
SGV023,654,SGV044,654,16
SGV025,654,SGV044,654,4
SGV026,654,SGV044,654,6
SGV027,0,SGV044,654,16
SGV028,654,SGV044,654,16
SGV029,654,SGV044,654,5
SGV030,654,SGV044,654,7
SGV031,654,SGV044,654,16
SGV032,654,SGV044,654,18
SGV033,654,SGV044,654,8
SGV034,654,SGV044,654,19
SGV035,654,SGV044,654,6
SGV036,654,SGV044,654,6
SGV037,654,SGV044,654,7
SGV038,654,SGV044,654,19
SGV039,654,SGV044,654,5
SGV040,654,SGV044,654,19
SGV041,654,SGV044,654,5
SGV042,654,SGV044,654,17
SGV043,654,SGV044,654,10
SGV044,654,SGV044,654,0
SGV045,654,SGV044,654,20
SGV046,654,SGV044,654,18
SGV047,654,SGV044,654,12
SGV048,654,SGV044,654,17
SGV049,654,SGV044,654,18
SGV050,654,SGV044,654,16
SGV051,654,SGV044,654,21
SGV052,654,SGV044,654,15
SGV053,654,SGV044,654,16
SGV054,654,SGV044,654,6
SGV055,654,SGV044,654,16
SGV056,654,SGV044,654,17
SGV057,654,SGV044,654,15
SGV058,654,SGV044,654,15
SGV059,654,SGV044,654,13
SGV060,654,SGV044,654,24
SGV061,654,SGV044,654,22
SGV062,654,SGV044,654,13
SGV063,654,SGV044,654,7
SGV064,654,SGV044,654,20
SGV065,654,SGV044,654,17
SGV066,654,SGV044,654,8
SGV067,654,SGV044,654,19
SGV068,654,SGV044,654,13
SGV069,654,SGV044,654,21
SGV070,654,SGV044,654,16
SGV071,654,SGV044,654,9
SGV072,654,SGV044,654,17
SGV073,654,SGV044,654,16
SGV075,654,SGV044,654,14
SGV077,654,SGV044,654,15
SGV078,654,SGV044,654,14
SGV079,654,SGV044,654,23
SGV080,654,SGV044,654,17
SGV081,0,SGV044,654,10
SGV082,0,SGV044,654,8
SGV002,516,SGV045,654,28414
SGV003,516,SGV045,654,28411
SGV004,654,SGV045,654,104
SGV005,516,SGV045,654,28290
SGV006,516,SGV045,654,29052
SGV007,516,SGV045,654,26310
SGV008,516,SGV045,654,28408
SGV009,516,SGV045,654,28012
SGV010,516,SGV045,654,28407
SGV011,516,SGV045,654,28306
SGV012,516,SGV045,654,26394
SGV013,516,SGV045,654,28383
SGV014,516,SGV045,654,26394
SGV016,516,SGV045,654,28085
SGV017,516,SGV045,654,28457
SGV018,2227,SGV045,654,294
SGV019,516,SGV045,654,28389
SGV020,516,SGV045,654,26178
SGV021,654,SGV045,654,16
SGV022,654,SGV045,654,18
SGV023,654,SGV045,654,10
SGV025,654,SGV045,654,16
SGV026,654,SGV045,654,16
SGV027,0,SGV045,654,10
SGV028,654,SGV045,654,4
SGV029,654,SGV045,654,16
SGV030,654,SGV045,654,21
SGV031,654,SGV045,654,10
SGV032,654,SGV045,654,12
SGV033,654,SGV045,654,20
SGV034,654,SGV045,654,7
SGV035,654,SGV045,654,16
SGV036,654,SGV045,654,16
SGV037,654,SGV045,654,19
SGV038,654,SGV045,654,13
SGV039,654,SGV045,654,15
SGV040,654,SGV045,654,15
SGV041,654,SGV045,654,19
SGV042,654,SGV045,654,19
SGV043,654,SGV045,654,22
SGV044,654,SGV045,654,20
SGV045,654,SGV045,654,0
SGV046,654,SGV045,654,20
SGV047,654,SGV045,654,24
SGV048,654,SGV045,654,20
SGV049,654,SGV045,654,6
SGV050,654,SGV045,654,18
SGV051,654,SGV045,654,15
SGV052,654,SGV045,654,17
SGV053,654,SGV045,654,18
SGV054,654,SGV045,654,16
SGV055,654,SGV045,654,19
SGV056,654,SGV045,654,19
SGV057,654,SGV045,654,17
SGV058,654,SGV045,654,17
SGV059,654,SGV045,654,15
SGV060,654,SGV045,654,12
SGV061,654,SGV045,654,24
SGV062,654,SGV045,654,17
SGV063,654,SGV045,654,19
SGV064,654,SGV045,654,14
SGV065,654,SGV045,654,19
SGV066,654,SGV045,654,20
SGV067,654,SGV045,654,21
SGV068,654,SGV045,654,25
SGV069,654,SGV045,654,15
SGV070,654,SGV045,654,18
SGV071,654,SGV045,654,11
SGV072,654,SGV045,654,5
SGV073,654,SGV045,654,18
SGV075,654,SGV045,654,16
SGV077,654,SGV045,654,17
SGV078,654,SGV045,654,16
SGV079,654,SGV045,654,17
SGV080,654,SGV045,654,19
SGV081,0,SGV045,654,11
SGV082,0,SGV045,654,19
SGV002,516,SGV046,654,28413
SGV003,516,SGV046,654,28410
SGV004,654,SGV046,654,104
SGV005,516,SGV046,654,28289
SGV006,516,SGV046,654,29051
SGV007,516,SGV046,654,26308
SGV008,516,SGV046,654,28407
SGV009,516,SGV046,654,28011
SGV010,516,SGV046,654,28406
SGV011,516,SGV046,654,28305
SGV012,516,SGV046,654,26392
SGV013,516,SGV046,654,28382
SGV014,516,SGV046,654,26392
SGV016,516,SGV046,654,28084
SGV017,516,SGV046,654,28456
SGV018,2227,SGV046,654,294
SGV019,516,SGV046,654,28388
SGV020,516,SGV046,654,26176
SGV021,654,SGV046,654,14
SGV022,654,SGV046,654,12
SGV023,654,SGV046,654,16
SGV025,654,SGV046,654,14
SGV026,654,SGV046,654,14
SGV027,0,SGV046,654,16
SGV028,654,SGV046,654,16
SGV029,654,SGV046,654,15
SGV030,654,SGV046,654,19
SGV031,654,SGV046,654,16
SGV032,654,SGV046,654,18
SGV033,654,SGV046,654,18
SGV034,654,SGV046,654,19
SGV035,654,SGV046,654,14
SGV036,654,SGV046,654,14
SGV037,654,SGV046,654,17
SGV038,654,SGV046,654,19
SGV039,654,SGV046,654,13
SGV040,654,SGV046,654,21
SGV041,654,SGV046,654,17
SGV042,654,SGV046,654,17
SGV043,654,SGV046,654,20
SGV044,654,SGV046,654,18
SGV045,654,SGV046,654,20
SGV046,654,SGV046,654,0
SGV047,654,SGV046,654,22
SGV048,654,SGV046,654,0
SGV049,654,SGV046,654,18
SGV050,654,SGV046,654,12
SGV051,654,SGV046,654,21
SGV052,654,SGV046,654,11
SGV053,654,SGV046,654,12
SGV054,654,SGV046,654,14
SGV055,654,SGV046,654,13
SGV056,654,SGV046,654,13
SGV057,654,SGV046,654,11
SGV058,654,SGV046,654,11
SGV059,654,SGV046,654,9
SGV060,654,SGV046,654,24
SGV061,654,SGV046,654,22
SGV062,654,SGV046,654,11
SGV063,654,SGV046,654,17
SGV064,654,SGV046,654,20
SGV065,654,SGV046,654,17
SGV066,654,SGV046,654,18
SGV067,654,SGV046,654,3
SGV068,654,SGV046,654,23
SGV069,654,SGV046,654,21
SGV070,654,SGV046,654,12
SGV071,654,SGV046,654,9
SGV072,654,SGV046,654,17
SGV073,654,SGV046,654,12
SGV075,654,SGV046,654,10
SGV077,654,SGV046,654,9
SGV078,654,SGV046,654,10
SGV079,654,SGV046,654,23
SGV080,654,SGV046,654,13
SGV081,0,SGV046,654,11
SGV082,0,SGV046,654,17
SGV002,516,SGV047,654,28417
SGV003,516,SGV047,654,28414
SGV004,654,SGV047,654,108
SGV005,516,SGV047,654,28293
SGV006,516,SGV047,654,29054
SGV007,516,SGV047,654,26314
SGV008,516,SGV047,654,28411
SGV009,516,SGV047,654,28014
SGV010,516,SGV047,654,28409
SGV011,516,SGV047,654,28308
SGV012,516,SGV047,654,26398
SGV013,516,SGV047,654,28386
SGV014,516,SGV047,654,26398
SGV016,516,SGV047,654,28087
SGV017,516,SGV047,654,28460
SGV018,2227,SGV047,654,298
SGV019,516,SGV047,654,28392
SGV020,516,SGV047,654,26181
SGV021,654,SGV047,654,8
SGV022,654,SGV047,654,20
SGV023,654,SGV047,654,20
SGV025,654,SGV047,654,8
SGV026,654,SGV047,654,10
SGV027,0,SGV047,654,20
SGV028,654,SGV047,654,20
SGV029,654,SGV047,654,9
SGV030,654,SGV047,654,13
SGV031,654,SGV047,654,20
SGV032,654,SGV047,654,22
SGV033,654,SGV047,654,12
SGV034,654,SGV047,654,23
SGV035,654,SGV047,654,8
SGV036,654,SGV047,654,10
SGV037,654,SGV047,654,7
SGV038,654,SGV047,654,23
SGV039,654,SGV047,654,9
SGV040,654,SGV047,654,23
SGV041,654,SGV047,654,11
SGV042,654,SGV047,654,21
SGV043,654,SGV047,654,14
SGV044,654,SGV047,654,12
SGV045,654,SGV047,654,24
SGV046,654,SGV047,654,22
SGV047,654,SGV047,654,0
SGV048,654,SGV047,654,21
SGV049,654,SGV047,654,22
SGV050,654,SGV047,654,20
SGV051,654,SGV047,654,25
SGV052,654,SGV047,654,19
SGV053,654,SGV047,654,20
SGV054,654,SGV047,654,10
SGV055,654,SGV047,654,20
SGV056,654,SGV047,654,21
SGV057,654,SGV047,654,19
SGV058,654,SGV047,654,19
SGV059,654,SGV047,654,17
SGV060,654,SGV047,654,28
SGV061,654,SGV047,654,26
SGV062,654,SGV047,654,17
SGV063,654,SGV047,654,11
SGV064,654,SGV047,654,24
SGV065,654,SGV047,654,21
SGV066,654,SGV047,654,12
SGV067,654,SGV047,654,23
SGV068,654,SGV047,654,1
SGV069,654,SGV047,654,25
SGV070,654,SGV047,654,20
SGV071,654,SGV047,654,13
SGV072,654,SGV047,654,21
SGV073,654,SGV047,654,20
SGV075,654,SGV047,654,18
SGV077,654,SGV047,654,19
SGV078,654,SGV047,654,18
SGV079,654,SGV047,654,27
SGV080,654,SGV047,654,21
SGV081,0,SGV047,654,14
SGV082,0,SGV047,654,12
SGV002,516,SGV048,654,28346
SGV003,516,SGV048,654,28343
SGV004,654,SGV048,654,104
SGV005,516,SGV048,654,28223
SGV006,516,SGV048,654,28984
